20;Cliente [id=4, nombre=Nombre_4, apellido=Apellido_4, dni=82014568, domicilio=Domicilio [calle=Calle_56, altura=3333, piso=9, depto=C], tipoPersona=CLIENTE, email=persona4@example.com, active=false];4;0.0;PESOSEFECTIVO;true
21;Cliente [id=4, nombre=Nombre_4, apellido=Apellido_4, dni=82014568, domicilio=Domicilio [calle=Calle_56, altura=3333, piso=9, depto=C], tipoPersona=CLIENTE, email=persona4@example.com, active=false];4;0.0;CREDITO;true
22;Cliente [id=4, nombre=Nombre_4, apellido=Apellido_4, dni=82014568, domicilio=Domicilio [calle=Calle_56, altura=3333, piso=9, depto=C], tipoPersona=CLIENTE, email=persona4@example.com, active=false];4;0.0;TRANSFERENCIAS;true
23;Proveedor [id=5, nombre=Nombre_5, apellido=Apellido_5, dni=84411669, domicilio=Domicilio [calle=Calle_67, altura=2691, piso=9, depto=M], tipoPersona=PROVEEDOR, email=persona5@example.com, active=false];5;0.0;DOLAR;true
24;Proveedor [id=5, nombre=Nombre_5, apellido=Apellido_5, dni=84411669, domicilio=Domicilio [calle=Calle_67, altura=2691, piso=9, depto=M], tipoPersona=PROVEEDOR, email=persona5@example.com, active=false];5;0.0;PESOSEFECTIVO;true
25;Proveedor [id=5, nombre=Nombre_5, apellido=Apellido_5, dni=84411669, domicilio=Domicilio [calle=Calle_67, altura=2691, piso=9, depto=M], tipoPersona=PROVEEDOR, email=persona5@example.com, active=false];5;0.0;CREDITO;true
26;Proveedor [id=5, nombre=Nombre_5, apellido=Apellido_5, dni=84411669, domicilio=Domicilio [calle=Calle_67, altura=2691, piso=9, depto=M], tipoPersona=PROVEEDOR, email=persona5@example.com, active=false];5;0.0;TRANSFERENCIAS;true
27;Proveedor [id=6, nombre=Nombre_6, apellido=Apellido_6, dni=52553008, domicilio=Domicilio [calle=Calle_23, altura=4010, piso=4, depto=N], tipoPersona=PROVEEDOR, email=persona6@example.com, active=false];6;0.0;DOLAR;true
28;Proveedor [id=6, nombre=Nombre_6, apellido=Apellido_6, dni=52553008, domicilio=Domicilio [calle=Calle_23, altura=4010, piso=4, depto=N], tipoPersona=PROVEEDOR, email=persona6@example.com, active=false];6;0.0;PESOSEFECTIVO;true
29;Proveedor [id=6, nombre=Nombre_6, apellido=Apellido_6, dni=52553008, domicilio=Domicilio [calle=Calle_23, altura=4010, piso=4, depto=N], tipoPersona=PROVEEDOR, email=persona6@example.com, active=false];6;0.0;CREDITO;true
30;Proveedor [id=6, nombre=Nombre_6, apellido=Apellido_6, dni=52553008, domicilio=Domicilio [calle=Calle_23, altura=4010, piso=4, depto=N], tipoPersona=PROVEEDOR, email=persona6@example.com, active=false];6;0.0;TRANSFERENCIAS;true
31;Cliente [id=7, nombre=Nombre_7, apellido=Apellido_7, dni=33809810, domicilio=Domicilio [calle=Calle_83, altura=1449, piso=7, depto=S], tipoPersona=CLIENTE, email=persona7@example.com, active=false];7;0.0;DOLAR;true
32;Cliente [id=7, nombre=Nombre_7, apellido=Apellido_7, dni=33809810, domicilio=Domicilio [calle=Calle_83, altura=1449, piso=7, depto=S], tipoPersona=CLIENTE, email=persona7@example.com, active=false];7;0.0;PESOSEFECTIVO;true
33;Cliente [id=7, nombre=Nombre_7, apellido=Apellido_7, dni=33809810, domicilio=Domicilio [calle=Calle_83, altura=1449, piso=7, depto=S], tipoPersona=CLIENTE, email=persona7@example.com, active=false];7;0.0;CREDITO;true
34;Cliente [id=7, nombre=Nombre_7, apellido=Apellido_7, dni=33809810, domicilio=Domicilio [calle=Calle_83, altura=1449, piso=7, depto=S], tipoPersona=CLIENTE, email=persona7@example.com, active=false];7;0.0;TRANSFERENCIAS;true
35;Proveedor [id=8, nombre=Nombre_8, apellido=Apellido_8, dni=50878757, domicilio=Domicilio [calle=Calle_25, altura=3656, piso=7, depto=B], tipoPersona=PROVEEDOR, email=persona8@example.com, active=true];8;0.0;DOLAR;true
36;Proveedor [id=8, nombre=Nombre_8, apellido=Apellido_8, dni=50878757, domicilio=Domicilio [calle=Calle_25, altura=3656, piso=7, depto=B], tipoPersona=PROVEEDOR, email=persona8@example.com, active=true];8;0.0;PESOSEFECTIVO;true
37;Proveedor [id=8, nombre=Nombre_8, apellido=Apellido_8, dni=50878757, domicilio=Domicilio [calle=Calle_25, altura=3656, piso=7, depto=B], tipoPersona=PROVEEDOR, email=persona8@example.com, active=true];8;0.0;CREDITO;true
38;Proveedor [id=8, nombre=Nombre_8, apellido=Apellido_8, dni=50878757, domicilio=Domicilio [calle=Calle_25, altura=3656, piso=7, depto=B], tipoPersona=PROVEEDOR, email=persona8@example.com, active=true];8;0.0;TRANSFERENCIAS;true
39;Cliente [id=9, nombre=Nombre_9, apellido=Apellido_9, dni=93102389, domicilio=Domicilio [calle=Calle_56, altura=383, piso=6, depto=M], tipoPersona=CLIENTE, email=persona9@example.com, active=true];9;0.0;DOLAR;true
40;Cliente [id=9, nombre=Nombre_9, apellido=Apellido_9, dni=93102389, domicilio=Domicilio [calle=Calle_56, altura=383, piso=6, depto=M], tipoPersona=CLIENTE, email=persona9@example.com, active=true];9;0.0;PESOSEFECTIVO;true
41;Cliente [id=9, nombre=Nombre_9, apellido=Apellido_9, dni=93102389, domicilio=Domicilio [calle=Calle_56, altura=383, piso=6, depto=M], tipoPersona=CLIENTE, email=persona9@example.com, active=true];9;0.0;CREDITO;true
42;Cliente [id=9, nombre=Nombre_9, apellido=Apellido_9, dni=93102389, domicilio=Domicilio [calle=Calle_56, altura=383, piso=6, depto=M], tipoPersona=CLIENTE, email=persona9@example.com, active=true];9;0.0;TRANSFERENCIAS;true
43;Proveedor [id=10, nombre=Nombre_10, apellido=Apellido_10, dni=96230159, domicilio=Domicilio [calle=Calle_24, altura=1528, piso=10, depto=Y], tipoPersona=PROVEEDOR, email=persona10@example.com, active=true];10;0.0;DOLAR;true
44;Proveedor [id=10, nombre=Nombre_10, apellido=Apellido_10, dni=96230159, domicilio=Domicilio [calle=Calle_24, altura=1528, piso=10, depto=Y], tipoPersona=PROVEEDOR, email=persona10@example.com, active=true];10;0.0;PESOSEFECTIVO;true
45;Proveedor [id=10, nombre=Nombre_10, apellido=Apellido_10, dni=96230159, domicilio=Domicilio [calle=Calle_24, altura=1528, piso=10, depto=Y], tipoPersona=PROVEEDOR, email=persona10@example.com, active=true];10;0.0;CREDITO;true
46;Proveedor [id=10, nombre=Nombre_10, apellido=Apellido_10, dni=96230159, domicilio=Domicilio [calle=Calle_24, altura=1528, piso=10, depto=Y], tipoPersona=PROVEEDOR, email=persona10@example.com, active=true];10;0.0;TRANSFERENCIAS;true
47;Proveedor [id=11, nombre=Nombre_11, apellido=Apellido_11, dni=41082164, domicilio=Domicilio [calle=Calle_77, altura=4334, piso=3, depto=S], tipoPersona=PROVEEDOR, email=persona11@example.com, active=true];11;0.0;DOLAR;true
48;Proveedor [id=11, nombre=Nombre_11, apellido=Apellido_11, dni=41082164, domicilio=Domicilio [calle=Calle_77, altura=4334, piso=3, depto=S], tipoPersona=PROVEEDOR, email=persona11@example.com, active=true];11;0.0;PESOSEFECTIVO;true
49;Proveedor [id=11, nombre=Nombre_11, apellido=Apellido_11, dni=41082164, domicilio=Domicilio [calle=Calle_77, altura=4334, piso=3, depto=S], tipoPersona=PROVEEDOR, email=persona11@example.com, active=true];11;5.5105477968E9;CREDITO;true
50;Proveedor [id=11, nombre=Nombre_11, apellido=Apellido_11, dni=41082164, domicilio=Domicilio [calle=Calle_77, altura=4334, piso=3, depto=S], tipoPersona=PROVEEDOR, email=persona11@example.com, active=true];11;0.0;TRANSFERENCIAS;true
51;Proveedor [id=12, nombre=Nombre_12, apellido=Apellido_12, dni=54334795, domicilio=Domicilio [calle=Calle_55, altura=1677, piso=7, depto=C], tipoPersona=PROVEEDOR, email=persona12@example.com, active=false];12;0.0;DOLAR;true
52;Proveedor [id=12, nombre=Nombre_12, apellido=Apellido_12, dni=54334795, domicilio=Domicilio [calle=Calle_55, altura=1677, piso=7, depto=C], tipoPersona=PROVEEDOR, email=persona12@example.com, active=false];12;0.0;PESOSEFECTIVO;true
53;Proveedor [id=12, nombre=Nombre_12, apellido=Apellido_12, dni=54334795, domicilio=Domicilio [calle=Calle_55, altura=1677, piso=7, depto=C], tipoPersona=PROVEEDOR, email=persona12@example.com, active=false];12;0.0;CREDITO;true
54;Proveedor [id=12, nombre=Nombre_12, apellido=Apellido_12, dni=54334795, domicilio=Domicilio [calle=Calle_55, altura=1677, piso=7, depto=C], tipoPersona=PROVEEDOR, email=persona12@example.com, active=false];12;0.0;TRANSFERENCIAS;true
55;Cliente [id=13, nombre=Nombre_13, apellido=Apellido_13, dni=86264868, domicilio=Domicilio [calle=Calle_45, altura=3011, piso=7, depto=M], tipoPersona=CLIENTE, email=persona13@example.com, active=false];13;0.0;DOLAR;true
56;Cliente [id=13, nombre=Nombre_13, apellido=Apellido_13, dni=86264868, domicilio=Domicilio [calle=Calle_45, altura=3011, piso=7, depto=M], tipoPersona=CLIENTE, email=persona13@example.com, active=false];13;0.0;PESOSEFECTIVO;true
57;Cliente [id=13, nombre=Nombre_13, apellido=Apellido_13, dni=86264868, domicilio=Domicilio [calle=Calle_45, altura=3011, piso=7, depto=M], tipoPersona=CLIENTE, email=persona13@example.com, active=false];13;0.0;CREDITO;true
58;Cliente [id=13, nombre=Nombre_13, apellido=Apellido_13, dni=86264868, domicilio=Domicilio [calle=Calle_45, altura=3011, piso=7, depto=M], tipoPersona=CLIENTE, email=persona13@example.com, active=false];13;0.0;TRANSFERENCIAS;true
59;Cliente [id=14, nombre=Nombre_14, apellido=Apellido_14, dni=24690788, domicilio=Domicilio [calle=Calle_89, altura=3076, piso=8, depto=X], tipoPersona=CLIENTE, email=persona14@example.com, active=false];14;0.0;DOLAR;true
60;Cliente [id=14, nombre=Nombre_14, apellido=Apellido_14, dni=24690788, domicilio=Domicilio [calle=Calle_89, altura=3076, piso=8, depto=X], tipoPersona=CLIENTE, email=persona14@example.com, active=false];14;0.0;PESOSEFECTIVO;true
61;Cliente [id=14, nombre=Nombre_14, apellido=Apellido_14, dni=24690788, domicilio=Domicilio [calle=Calle_89, altura=3076, piso=8, depto=X], tipoPersona=CLIENTE, email=persona14@example.com, active=false];14;0.0;CREDITO;true
62;Cliente [id=14, nombre=Nombre_14, apellido=Apellido_14, dni=24690788, domicilio=Domicilio [calle=Calle_89, altura=3076, piso=8, depto=X], tipoPersona=CLIENTE, email=persona14@example.com, active=false];14;0.0;TRANSFERENCIAS;true
63;Cliente [id=15, nombre=Nombre_15, apellido=Apellido_15, dni=10118493, domicilio=Domicilio [calle=Calle_26, altura=1917, piso=7, depto=F], tipoPersona=CLIENTE, email=persona15@example.com, active=true];15;0.0;DOLAR;true
64;Cliente [id=15, nombre=Nombre_15, apellido=Apellido_15, dni=10118493, domicilio=Domicilio [calle=Calle_26, altura=1917, piso=7, depto=F], tipoPersona=CLIENTE, email=persona15@example.com, active=true];15;0.0;PESOSEFECTIVO;true
65;Cliente [id=15, nombre=Nombre_15, apellido=Apellido_15, dni=10118493, domicilio=Domicilio [calle=Calle_26, altura=1917, piso=7, depto=F], tipoPersona=CLIENTE, email=persona15@example.com, active=true];15;0.0;CREDITO;true
66;Cliente [id=15, nombre=Nombre_15, apellido=Apellido_15, dni=10118493, domicilio=Domicilio [calle=Calle_26, altura=1917, piso=7, depto=F], tipoPersona=CLIENTE, email=persona15@example.com, active=true];15;0.0;TRANSFERENCIAS;true
67;Proveedor [id=16, nombre=Nombre_16, apellido=Apellido_16, dni=49825336, domicilio=Domicilio [calle=Calle_46, altura=58, piso=3, depto=I], tipoPersona=PROVEEDOR, email=persona16@example.com, active=true];16;0.0;DOLAR;true
68;Proveedor [id=16, nombre=Nombre_16, apellido=Apellido_16, dni=49825336, domicilio=Domicilio [calle=Calle_46, altura=58, piso=3, depto=I], tipoPersona=PROVEEDOR, email=persona16@example.com, active=true];16;0.0;PESOSEFECTIVO;true
69;Proveedor [id=16, nombre=Nombre_16, apellido=Apellido_16, dni=49825336, domicilio=Domicilio [calle=Calle_46, altura=58, piso=3, depto=I], tipoPersona=PROVEEDOR, email=persona16@example.com, active=true];16;0.0;CREDITO;true
70;Proveedor [id=16, nombre=Nombre_16, apellido=Apellido_16, dni=49825336, domicilio=Domicilio [calle=Calle_46, altura=58, piso=3, depto=I], tipoPersona=PROVEEDOR, email=persona16@example.com, active=true];16;0.0;TRANSFERENCIAS;true
71;Cliente [id=17, nombre=Nombre_17, apellido=Apellido_17, dni=55330546, domicilio=Domicilio [calle=Calle_78, altura=1900, piso=5, depto=U], tipoPersona=CLIENTE, email=persona17@example.com, active=false];17;0.0;DOLAR;true
72;Cliente [id=17, nombre=Nombre_17, apellido=Apellido_17, dni=55330546, domicilio=Domicilio [calle=Calle_78, altura=1900, piso=5, depto=U], tipoPersona=CLIENTE, email=persona17@example.com, active=false];17;3.0509618289600005E9;PESOSEFECTIVO;true
73;Cliente [id=17, nombre=Nombre_17, apellido=Apellido_17, dni=55330546, domicilio=Domicilio [calle=Calle_78, altura=1900, piso=5, depto=U], tipoPersona=CLIENTE, email=persona17@example.com, active=false];17;0.0;CREDITO;true
74;Cliente [id=17, nombre=Nombre_17, apellido=Apellido_17, dni=55330546, domicilio=Domicilio [calle=Calle_78, altura=1900, piso=5, depto=U], tipoPersona=CLIENTE, email=persona17@example.com, active=false];17;0.0;TRANSFERENCIAS;true
75;Proveedor [id=18, nombre=Nombre_18, apellido=Apellido_18, dni=85325654, domicilio=Domicilio [calle=Calle_74, altura=518, piso=5, depto=S], tipoPersona=PROVEEDOR, email=persona18@example.com, active=false];18;0.0;DOLAR;true
76;Proveedor [id=18, nombre=Nombre_18, apellido=Apellido_18, dni=85325654, domicilio=Domicilio [calle=Calle_74, altura=518, piso=5, depto=S], tipoPersona=PROVEEDOR, email=persona18@example.com, active=false];18;0.0;PESOSEFECTIVO;true
77;Proveedor [id=18, nombre=Nombre_18, apellido=Apellido_18, dni=85325654, domicilio=Domicilio [calle=Calle_74, altura=518, piso=5, depto=S], tipoPersona=PROVEEDOR, email=persona18@example.com, active=false];18;0.0;CREDITO;true
78;Proveedor [id=18, nombre=Nombre_18, apellido=Apellido_18, dni=85325654, domicilio=Domicilio [calle=Calle_74, altura=518, piso=5, depto=S], tipoPersona=PROVEEDOR, email=persona18@example.com, active=false];18;0.0;TRANSFERENCIAS;true
79;Proveedor [id=19, nombre=Nombre_19, apellido=Apellido_19, dni=36303204, domicilio=Domicilio [calle=Calle_2, altura=847, piso=6, depto=T], tipoPersona=PROVEEDOR, email=persona19@example.com, active=false];19;0.0;DOLAR;true
80;Proveedor [id=19, nombre=Nombre_19, apellido=Apellido_19, dni=36303204, domicilio=Domicilio [calle=Calle_2, altura=847, piso=6, depto=T], tipoPersona=PROVEEDOR, email=persona19@example.com, active=false];19;0.0;PESOSEFECTIVO;true
81;Proveedor [id=19, nombre=Nombre_19, apellido=Apellido_19, dni=36303204, domicilio=Domicilio [calle=Calle_2, altura=847, piso=6, depto=T], tipoPersona=PROVEEDOR, email=persona19@example.com, active=false];19;0.0;CREDITO;true
82;Proveedor [id=19, nombre=Nombre_19, apellido=Apellido_19, dni=36303204, domicilio=Domicilio [calle=Calle_2, altura=847, piso=6, depto=T], tipoPersona=PROVEEDOR, email=persona19@example.com, active=false];19;0.0;TRANSFERENCIAS;true
83;Cliente [id=20, nombre=Nombre_20, apellido=Apellido_20, dni=93733092, domicilio=Domicilio [calle=Calle_83, altura=3290, piso=7, depto=Z], tipoPersona=CLIENTE, email=persona20@example.com, active=true];20;0.0;DOLAR;true
84;Cliente [id=20, nombre=Nombre_20, apellido=Apellido_20, dni=93733092, domicilio=Domicilio [calle=Calle_83, altura=3290, piso=7, depto=Z], tipoPersona=CLIENTE, email=persona20@example.com, active=true];20;0.0;PESOSEFECTIVO;true
85;Cliente [id=20, nombre=Nombre_20, apellido=Apellido_20, dni=93733092, domicilio=Domicilio [calle=Calle_83, altura=3290, piso=7, depto=Z], tipoPersona=CLIENTE, email=persona20@example.com, active=true];20;0.0;CREDITO;true
86;Cliente [id=20, nombre=Nombre_20, apellido=Apellido_20, dni=93733092, domicilio=Domicilio [calle=Calle_83, altura=3290, piso=7, depto=Z], tipoPersona=CLIENTE, email=persona20@example.com, active=true];20;0.0;TRANSFERENCIAS;true
87;Cliente [id=21, nombre=Nombre_21, apellido=Apellido_21, dni=96434767, domicilio=Domicilio [calle=Calle_38, altura=2722, piso=5, depto=Z], tipoPersona=CLIENTE, email=persona21@example.com, active=false];21;0.0;DOLAR;true
88;Cliente [id=21, nombre=Nombre_21, apellido=Apellido_21, dni=96434767, domicilio=Domicilio [calle=Calle_38, altura=2722, piso=5, depto=Z], tipoPersona=CLIENTE, email=persona21@example.com, active=false];21;0.0;PESOSEFECTIVO;true
89;Cliente [id=21, nombre=Nombre_21, apellido=Apellido_21, dni=96434767, domicilio=Domicilio [calle=Calle_38, altura=2722, piso=5, depto=Z], tipoPersona=CLIENTE, email=persona21@example.com, active=false];21;0.0;CREDITO;true
90;Cliente [id=21, nombre=Nombre_21, apellido=Apellido_21, dni=96434767, domicilio=Domicilio [calle=Calle_38, altura=2722, piso=5, depto=Z], tipoPersona=CLIENTE, email=persona21@example.com, active=false];21;0.0;TRANSFERENCIAS;true
91;Proveedor [id=22, nombre=Nombre_22, apellido=Apellido_22, dni=20238808, domicilio=Domicilio [calle=Calle_29, altura=3566, piso=10, depto=E], tipoPersona=PROVEEDOR, email=persona22@example.com, active=false];22;7.49972114784E9;DOLAR;true
92;Proveedor [id=22, nombre=Nombre_22, apellido=Apellido_22, dni=20238808, domicilio=Domicilio [calle=Calle_29, altura=3566, piso=10, depto=E], tipoPersona=PROVEEDOR, email=persona22@example.com, active=false];22;0.0;PESOSEFECTIVO;true
93;Proveedor [id=22, nombre=Nombre_22, apellido=Apellido_22, dni=20238808, domicilio=Domicilio [calle=Calle_29, altura=3566, piso=10, depto=E], tipoPersona=PROVEEDOR, email=persona22@example.com, active=false];22;0.0;CREDITO;true
94;Proveedor [id=22, nombre=Nombre_22, apellido=Apellido_22, dni=20238808, domicilio=Domicilio [calle=Calle_29, altura=3566, piso=10, depto=E], tipoPersona=PROVEEDOR, email=persona22@example.com, active=false];22;0.0;TRANSFERENCIAS;true
95;Cliente [id=23, nombre=Nombre_23, apellido=Apellido_23, dni=45677325, domicilio=Domicilio [calle=Calle_92, altura=2534, piso=4, depto=C], tipoPersona=CLIENTE, email=persona23@example.com, active=true];23;0.0;DOLAR;true
96;Cliente [id=23, nombre=Nombre_23, apellido=Apellido_23, dni=45677325, domicilio=Domicilio [calle=Calle_92, altura=2534, piso=4, depto=C], tipoPersona=CLIENTE, email=persona23@example.com, active=true];23;0.0;PESOSEFECTIVO;true
97;Cliente [id=23, nombre=Nombre_23, apellido=Apellido_23, dni=45677325, domicilio=Domicilio [calle=Calle_92, altura=2534, piso=4, depto=C], tipoPersona=CLIENTE, email=persona23@example.com, active=true];23;0.0;CREDITO;true
98;Cliente [id=23, nombre=Nombre_23, apellido=Apellido_23, dni=45677325, domicilio=Domicilio [calle=Calle_92, altura=2534, piso=4, depto=C], tipoPersona=CLIENTE, email=persona23@example.com, active=true];23;0.0;TRANSFERENCIAS;true
99;Proveedor [id=24, nombre=Nombre_24, apellido=Apellido_24, dni=91593139, domicilio=Domicilio [calle=Calle_66, altura=2117, piso=4, depto=A], tipoPersona=PROVEEDOR, email=persona24@example.com, active=false];24;0.0;DOLAR;true
100;Proveedor [id=24, nombre=Nombre_24, apellido=Apellido_24, dni=91593139, domicilio=Domicilio [calle=Calle_66, altura=2117, piso=4, depto=A], tipoPersona=PROVEEDOR, email=persona24@example.com, active=false];24;0.0;PESOSEFECTIVO;true
101;Proveedor [id=24, nombre=Nombre_24, apellido=Apellido_24, dni=91593139, domicilio=Domicilio [calle=Calle_66, altura=2117, piso=4, depto=A], tipoPersona=PROVEEDOR, email=persona24@example.com, active=false];24;0.0;CREDITO;true
102;Proveedor [id=24, nombre=Nombre_24, apellido=Apellido_24, dni=91593139, domicilio=Domicilio [calle=Calle_66, altura=2117, piso=4, depto=A], tipoPersona=PROVEEDOR, email=persona24@example.com, active=false];24;0.0;TRANSFERENCIAS;true
103;Cliente [id=25, nombre=Nombre_25, apellido=Apellido_25, dni=80345188, domicilio=Domicilio [calle=Calle_93, altura=4521, piso=5, depto=O], tipoPersona=CLIENTE, email=persona25@example.com, active=false];25;0.0;DOLAR;true
104;Cliente [id=25, nombre=Nombre_25, apellido=Apellido_25, dni=80345188, domicilio=Domicilio [calle=Calle_93, altura=4521, piso=5, depto=O], tipoPersona=CLIENTE, email=persona25@example.com, active=false];25;0.0;PESOSEFECTIVO;true
105;Cliente [id=25, nombre=Nombre_25, apellido=Apellido_25, dni=80345188, domicilio=Domicilio [calle=Calle_93, altura=4521, piso=5, depto=O], tipoPersona=CLIENTE, email=persona25@example.com, active=false];25;0.0;CREDITO;true
106;Cliente [id=25, nombre=Nombre_25, apellido=Apellido_25, dni=80345188, domicilio=Domicilio [calle=Calle_93, altura=4521, piso=5, depto=O], tipoPersona=CLIENTE, email=persona25@example.com, active=false];25;0.0;TRANSFERENCIAS;true
107;Proveedor [id=26, nombre=Nombre_26, apellido=Apellido_26, dni=87856637, domicilio=Domicilio [calle=Calle_6, altura=940, piso=6, depto=U], tipoPersona=PROVEEDOR, email=persona26@example.com, active=true];26;0.0;DOLAR;true
108;Proveedor [id=26, nombre=Nombre_26, apellido=Apellido_26, dni=87856637, domicilio=Domicilio [calle=Calle_6, altura=940, piso=6, depto=U], tipoPersona=PROVEEDOR, email=persona26@example.com, active=true];26;0.0;PESOSEFECTIVO;true
109;Proveedor [id=26, nombre=Nombre_26, apellido=Apellido_26, dni=87856637, domicilio=Domicilio [calle=Calle_6, altura=940, piso=6, depto=U], tipoPersona=PROVEEDOR, email=persona26@example.com, active=true];26;0.0;CREDITO;true
110;Proveedor [id=26, nombre=Nombre_26, apellido=Apellido_26, dni=87856637, domicilio=Domicilio [calle=Calle_6, altura=940, piso=6, depto=U], tipoPersona=PROVEEDOR, email=persona26@example.com, active=true];26;0.0;TRANSFERENCIAS;true
111;Proveedor [id=27, nombre=Nombre_27, apellido=Apellido_27, dni=36701202, domicilio=Domicilio [calle=Calle_100, altura=2339, piso=10, depto=C], tipoPersona=PROVEEDOR, email=persona27@example.com, active=false];27;0.0;DOLAR;true
112;Proveedor [id=27, nombre=Nombre_27, apellido=Apellido_27, dni=36701202, domicilio=Domicilio [calle=Calle_100, altura=2339, piso=10, depto=C], tipoPersona=PROVEEDOR, email=persona27@example.com, active=false];27;0.0;PESOSEFECTIVO;true
113;Proveedor [id=27, nombre=Nombre_27, apellido=Apellido_27, dni=36701202, domicilio=Domicilio [calle=Calle_100, altura=2339, piso=10, depto=C], tipoPersona=PROVEEDOR, email=persona27@example.com, active=false];27;0.0;CREDITO;true
114;Proveedor [id=27, nombre=Nombre_27, apellido=Apellido_27, dni=36701202, domicilio=Domicilio [calle=Calle_100, altura=2339, piso=10, depto=C], tipoPersona=PROVEEDOR, email=persona27@example.com, active=false];27;0.0;TRANSFERENCIAS;true
115;Proveedor [id=28, nombre=Nombre_28, apellido=Apellido_28, dni=14923707, domicilio=Domicilio [calle=Calle_44, altura=573, piso=8, depto=E], tipoPersona=PROVEEDOR, email=persona28@example.com, active=false];28;0.0;DOLAR;true
116;Proveedor [id=28, nombre=Nombre_28, apellido=Apellido_28, dni=14923707, domicilio=Domicilio [calle=Calle_44, altura=573, piso=8, depto=E], tipoPersona=PROVEEDOR, email=persona28@example.com, active=false];28;0.0;PESOSEFECTIVO;true
117;Proveedor [id=28, nombre=Nombre_28, apellido=Apellido_28, dni=14923707, domicilio=Domicilio [calle=Calle_44, altura=573, piso=8, depto=E], tipoPersona=PROVEEDOR, email=persona28@example.com, active=false];28;4.704126168E9;CREDITO;true
