20;Producto_20;Marca_5;CAT1;44;1.12003004E7;1.344036048E7;;61;Proveedor [id=755, nombre=Nombre_755, apellido=Apellido_755, dni=32019439, domicilio=Domicilio [calle=Calle_45, altura=1903, piso=9, depto=W], tipoPersona=PROVEEDOR, email=persona755@example.com, active=false]
21;Producto_21;Marca_5;CAT3;33;1.12003004E7;1.344036048E7;;76;Proveedor [id=223, nombre=Nombre_223, apellido=Apellido_223, dni=82913500, domicilio=Domicilio [calle=Calle_54, altura=4553, piso=10, depto=K], tipoPersona=PROVEEDOR, email=persona223@example.com, active=true]
22;Producto_22;Marca_2;CAT3;81;1.12003004E7;1.344036048E7;;41;Proveedor [id=619, nombre=Nombre_619, apellido=Apellido_619, dni=31929105, domicilio=Domicilio [calle=Calle_11, altura=868, piso=3, depto=I], tipoPersona=PROVEEDOR, email=persona619@example.com, active=true]
23;Producto_23;Marca_5;CAT2;82;1.12003004E7;1.344036048E7;;47;Proveedor [id=268, nombre=Nombre_268, apellido=Apellido_268, dni=15395314, domicilio=Domicilio [calle=Calle_11, altura=3158, piso=10, depto=A], tipoPersona=PROVEEDOR, email=persona268@example.com, active=false]
24;Producto_24;Marca_1;CAT1;77;1.12003004E7;1.344036048E7;;91;Proveedor [id=612, nombre=Nombre_612, apellido=Apellido_612, dni=91891633, domicilio=Domicilio [calle=Calle_5, altura=1228, piso=1, depto=T], tipoPersona=PROVEEDOR, email=persona612@example.com, active=false]
25;Producto_25;Marca_3;CAT3;18;1.12003004E7;1.344036048E7;;21;Proveedor [id=100, nombre=Nombre_100, apellido=Apellido_100, dni=12982841, domicilio=Domicilio [calle=Calle_43, altura=1456, piso=8, depto=J], tipoPersona=PROVEEDOR, email=persona100@example.com, active=false]
26;Producto_26;Marca_4;CAT2;43;1.12003004E7;1.344036048E7;;13;Proveedor [id=743, nombre=Nombre_743, apellido=Apellido_743, dni=87466985, domicilio=Domicilio [calle=Calle_63, altura=4845, piso=9, depto=C], tipoPersona=PROVEEDOR, email=persona743@example.com, active=false]
27;Producto_27;Marca_2;CAT2;99;1.12003004E7;1.344036048E7;;100;Proveedor [id=895, nombre=Nombre_895, apellido=Apellido_895, dni=24250469, domicilio=Domicilio [calle=Calle_17, altura=4365, piso=8, depto=R], tipoPersona=PROVEEDOR, email=persona895@example.com, active=true]
28;Producto_28;Marca_4;CAT3;61;1.12003004E7;1.344036048E7;;63;Proveedor [id=688, nombre=Nombre_688, apellido=Apellido_688, dni=49794803, domicilio=Domicilio [calle=Calle_81, altura=2558, piso=7, depto=H], tipoPersona=PROVEEDOR, email=persona688@example.com, active=true]
29;Producto_29;Marca_3;CAT1;79;1.12003004E7;1.344036048E7;;12;Proveedor [id=586, nombre=Nombre_586, apellido=Apellido_586, dni=01619574, domicilio=Domicilio [calle=Calle_96, altura=4838, piso=7, depto=S], tipoPersona=PROVEEDOR, email=persona586@example.com, active=true]
30;Producto_30;Marca_2;CAT1;62;1.12003004E7;1.344036048E7;;10;Proveedor [id=601, nombre=Nombre_601, apellido=Apellido_601, dni=86105087, domicilio=Domicilio [calle=Calle_17, altura=3714, piso=10, depto=H], tipoPersona=PROVEEDOR, email=persona601@example.com, active=false]
31;Producto_31;Marca_3;CAT3;89;1.12003004E7;1.344036048E7;;67;Proveedor [id=561, nombre=Nombre_561, apellido=Apellido_561, dni=82255864, domicilio=Domicilio [calle=Calle_11, altura=2225, piso=6, depto=S], tipoPersona=PROVEEDOR, email=persona561@example.com, active=true]
32;Producto_32;Marca_5;CAT3;70;1.12003004E7;1.344036048E7;;80;Proveedor [id=157, nombre=Nombre_157, apellido=Apellido_157, dni=57226886, domicilio=Domicilio [calle=Calle_69, altura=4605, piso=10, depto=N], tipoPersona=PROVEEDOR, email=persona157@example.com, active=true]
33;Producto_33;Marca_1;CAT2;51;1.12003004E7;1.344036048E7;;31;Proveedor [id=886, nombre=Nombre_886, apellido=Apellido_886, dni=06682006, domicilio=Domicilio [calle=Calle_17, altura=4639, piso=1, depto=W], tipoPersona=PROVEEDOR, email=persona886@example.com, active=true]
34;Producto_34;Marca_4;CAT3;11;1.12003004E7;1.344036048E7;;42;Proveedor [id=32, nombre=Nombre_32, apellido=Apellido_32, dni=76223947, domicilio=Domicilio [calle=Calle_52, altura=55, piso=10, depto=Q], tipoPersona=PROVEEDOR, email=persona32@example.com, active=true]
35;Producto_35;Marca_2;CAT2;77;1.12003004E7;1.344036048E7;;12;Proveedor [id=378, nombre=Nombre_378, apellido=Apellido_378, dni=58838467, domicilio=Domicilio [calle=Calle_57, altura=3556, piso=9, depto=K], tipoPersona=PROVEEDOR, email=persona378@example.com, active=false]
36;Producto_36;Marca_1;CAT3;72;1.12003004E7;1.344036048E7;;65;Proveedor [id=869, nombre=Nombre_869, apellido=Apellido_869, dni=20589708, domicilio=Domicilio [calle=Calle_35, altura=190, piso=1, depto=D], tipoPersona=PROVEEDOR, email=persona869@example.com, active=true]
37;Producto_37;Marca_3;CAT1;11;1.12003004E7;1.344036048E7;;45;Proveedor [id=514, nombre=Nombre_514, apellido=Apellido_514, dni=62308407, domicilio=Domicilio [calle=Calle_35, altura=4737, piso=10, depto=S], tipoPersona=PROVEEDOR, email=persona514@example.com, active=false]
38;Producto_38;Marca_4;CAT3;17;1.12003004E7;1.344036048E7;;55;Proveedor [id=328, nombre=Nombre_328, apellido=Apellido_328, dni=18147537, domicilio=Domicilio [calle=Calle_99, altura=1501, piso=6, depto=P], tipoPersona=PROVEEDOR, email=persona328@example.com, active=false]
39;Producto_39;Marca_5;CAT2;79;1.12003004E7;1.344036048E7;;10;Proveedor [id=996, nombre=Nombre_996, apellido=Apellido_996, dni=54799964, domicilio=Domicilio [calle=Calle_80, altura=1786, piso=1, depto=H], tipoPersona=PROVEEDOR, email=persona996@example.com, active=false]
40;Producto_40;Marca_4;CAT1;69;1.12003004E7;1.344036048E7;;72;Proveedor [id=244, nombre=Nombre_244, apellido=Apellido_244, dni=96157389, domicilio=Domicilio [calle=Calle_4, altura=2980, piso=8, depto=H], tipoPersona=PROVEEDOR, email=persona244@example.com, active=false]
41;Producto_41;Marca_3;CAT1;26;1.12003004E7;1.344036048E7;;75;Proveedor [id=103, nombre=Nombre_103, apellido=Apellido_103, dni=11573374, domicilio=Domicilio [calle=Calle_23, altura=4664, piso=1, depto=F], tipoPersona=PROVEEDOR, email=persona103@example.com, active=false]
42;Producto_42;Marca_1;CAT2;34;1.12003004E7;1.344036048E7;;71;Proveedor [id=388, nombre=Nombre_388, apellido=Apellido_388, dni=24903266, domicilio=Domicilio [calle=Calle_53, altura=3230, piso=5, depto=F], tipoPersona=PROVEEDOR, email=persona388@example.com, active=true]
43;Producto_43;Marca_1;CAT1;90;1.12003004E7;1.344036048E7;;59;Proveedor [id=768, nombre=Nombre_768, apellido=Apellido_768, dni=42941086, domicilio=Domicilio [calle=Calle_7, altura=45, piso=8, depto=O], tipoPersona=PROVEEDOR, email=persona768@example.com, active=false]
44;Producto_44;Marca_1;CAT3;5;1.12003004E7;1.344036048E7;;14;Proveedor [id=384, nombre=Nombre_384, apellido=Apellido_384, dni=58982288, domicilio=Domicilio [calle=Calle_88, altura=4060, piso=2, depto=K], tipoPersona=PROVEEDOR, email=persona384@example.com, active=true]
45;Producto_45;Marca_4;CAT3;38;1.12003004E7;1.344036048E7;;70;Proveedor [id=875, nombre=Nombre_875, apellido=Apellido_875, dni=65855129, domicilio=Domicilio [calle=Calle_95, altura=1045, piso=4, depto=I], tipoPersona=PROVEEDOR, email=persona875@example.com, active=false]
46;Producto_46;Marca_3;CAT2;77;1.12003004E7;1.344036048E7;;49;Proveedor [id=94, nombre=Nombre_94, apellido=Apellido_94, dni=48866655, domicilio=Domicilio [calle=Calle_58, altura=2270, piso=6, depto=E], tipoPersona=PROVEEDOR, email=persona94@example.com, active=false]
47;Producto_47;Marca_5;CAT2;71;1.12003004E7;1.344036048E7;;6;Proveedor [id=160, nombre=Nombre_160, apellido=Apellido_160, dni=98236886, domicilio=Domicilio [calle=Calle_74, altura=4031, piso=5, depto=P], tipoPersona=PROVEEDOR, email=persona160@example.com, active=true]
48;Producto_48;Marca_1;CAT3;42;1.12003004E7;1.344036048E7;;45;Proveedor [id=740, nombre=Nombre_740, apellido=Apellido_740, dni=33822968, domicilio=Domicilio [calle=Calle_94, altura=4299, piso=7, depto=F], tipoPersona=PROVEEDOR, email=persona740@example.com, active=false]
49;Producto_49;Marca_3;CAT1;90;1.12003004E7;1.344036048E7;;20;Proveedor [id=737, nombre=Nombre_737, apellido=Apellido_737, dni=98679236, domicilio=Domicilio [calle=Calle_10, altura=1020, piso=9, depto=Q], tipoPersona=PROVEEDOR, email=persona737@example.com, active=true]
50;Producto_50;Marca_4;CAT1;7;1.12003004E7;1.344036048E7;;98;Proveedor [id=171, nombre=Nombre_171, apellido=Apellido_171, dni=23341213, domicilio=Domicilio [calle=Calle_29, altura=454, piso=5, depto=G], tipoPersona=PROVEEDOR, email=persona171@example.com, active=false]
51;Producto_51;Marca_4;CAT3;69;1.12003004E7;1.344036048E7;;64;Proveedor [id=16, nombre=Nombre_16, apellido=Apellido_16, dni=49825336, domicilio=Domicilio [calle=Calle_46, altura=58, piso=3, depto=I], tipoPersona=PROVEEDOR, email=persona16@example.com, active=true]
52;Producto_52;Marca_3;CAT3;46;1.12003004E7;1.344036048E7;;38;Proveedor [id=284, nombre=Nombre_284, apellido=Apellido_284, dni=03891174, domicilio=Domicilio [calle=Calle_77, altura=4835, piso=3, depto=Z], tipoPersona=PROVEEDOR, email=persona284@example.com, active=true]
53;Producto_53;Marca_4;CAT2;31;1.12003004E7;1.344036048E7;;9;Proveedor [id=553, nombre=Nombre_553, apellido=Apellido_553, dni=56163989, domicilio=Domicilio [calle=Calle_64, altura=429, piso=8, depto=V], tipoPersona=PROVEEDOR, email=persona553@example.com, active=true]
54;Producto_54;Marca_4;CAT1;70;1.12003004E7;1.344036048E7;;58;Proveedor [id=916, nombre=Nombre_916, apellido=Apellido_916, dni=24562166, domicilio=Domicilio [calle=Calle_72, altura=1537, piso=2, depto=C], tipoPersona=PROVEEDOR, email=persona916@example.com, active=false]
55;Producto_55;Marca_3;CAT1;19;1.12003004E7;1.344036048E7;;18;Proveedor [id=767, nombre=Nombre_767, apellido=Apellido_767, dni=38743567, domicilio=Domicilio [calle=Calle_75, altura=124, piso=9, depto=T], tipoPersona=PROVEEDOR, email=persona767@example.com, active=false]
56;Producto_56;Marca_5;CAT1;89;1.12003004E7;1.344036048E7;;60;Proveedor [id=968, nombre=Nombre_968, apellido=Apellido_968, dni=64761438, domicilio=Domicilio [calle=Calle_5, altura=3715, piso=9, depto=S], tipoPersona=PROVEEDOR, email=persona968@example.com, active=false]
57;Producto_57;Marca_5;CAT2;61;1.12003004E7;1.344036048E7;;1;Proveedor [id=6, nombre=Nombre_6, apellido=Apellido_6, dni=52553008, domicilio=Domicilio [calle=Calle_23, altura=4010, piso=4, depto=N], tipoPersona=PROVEEDOR, email=persona6@example.com, active=false]
58;Producto_58;Marca_2;CAT1;34;1.12003004E7;1.344036048E7;;96;Proveedor [id=474, nombre=Nombre_474, apellido=Apellido_474, dni=77682106, domicilio=Domicilio [calle=Calle_25, altura=2744, piso=2, depto=K], tipoPersona=PROVEEDOR, email=persona474@example.com, active=true]
59;Producto_59;Marca_3;CAT3;97;1.12003004E7;1.344036048E7;;88;Proveedor [id=768, nombre=Nombre_768, apellido=Apellido_768, dni=42941086, domicilio=Domicilio [calle=Calle_7, altura=45, piso=8, depto=O], tipoPersona=PROVEEDOR, email=persona768@example.com, active=false]
60;Producto_60;Marca_5;CAT1;59;1.12003004E7;1.344036048E7;;10;Proveedor [id=299, nombre=Nombre_299, apellido=Apellido_299, dni=70389238, domicilio=Domicilio [calle=Calle_32, altura=4816, piso=6, depto=I], tipoPersona=PROVEEDOR, email=persona299@example.com, active=true]
61;Producto_61;Marca_4;CAT2;18;1.12003004E7;1.344036048E7;;100;Proveedor [id=503, nombre=Nombre_503, apellido=Apellido_503, dni=54088543, domicilio=Domicilio [calle=Calle_38, altura=4732, piso=2, depto=Z], tipoPersona=PROVEEDOR, email=persona503@example.com, active=false]
62;Producto_62;Marca_3;CAT2;10;1.12003004E7;1.344036048E7;;68;Proveedor [id=171, nombre=Nombre_171, apellido=Apellido_171, dni=23341213, domicilio=Domicilio [calle=Calle_29, altura=454, piso=5, depto=G], tipoPersona=PROVEEDOR, email=persona171@example.com, active=false]
63;Producto_63;Marca_2;CAT1;49;1.12003004E7;1.344036048E7;;16;Proveedor [id=541, nombre=Nombre_541, apellido=Apellido_541, dni=09036941, domicilio=Domicilio [calle=Calle_78, altura=1734, piso=6, depto=Z], tipoPersona=PROVEEDOR, email=persona541@example.com, active=false]
64;Producto_64;Marca_5;CAT3;90;1.12003004E7;1.344036048E7;;98;Proveedor [id=321, nombre=Nombre_321, apellido=Apellido_321, dni=46211783, domicilio=Domicilio [calle=Calle_13, altura=3894, piso=7, depto=L], tipoPersona=PROVEEDOR, email=persona321@example.com, active=true]
65;Producto_65;Marca_3;CAT1;84;1.12003004E7;1.344036048E7;;65;Proveedor [id=462, nombre=Nombre_462, apellido=Apellido_462, dni=95750979, domicilio=Domicilio [calle=Calle_67, altura=4170, piso=3, depto=T], tipoPersona=PROVEEDOR, email=persona462@example.com, active=true]
66;Producto_66;Marca_3;CAT3;14;1.12003004E7;1.344036048E7;;15;Proveedor [id=594, nombre=Nombre_594, apellido=Apellido_594, dni=70076252, domicilio=Domicilio [calle=Calle_82, altura=1101, piso=6, depto=I], tipoPersona=PROVEEDOR, email=persona594@example.com, active=false]
67;Producto_67;Marca_5;CAT1;70;1.12003004E7;1.344036048E7;;78;Proveedor [id=259, nombre=Nombre_259, apellido=Apellido_259, dni=67905447, domicilio=Domicilio [calle=Calle_75, altura=3267, piso=6, depto=C], tipoPersona=PROVEEDOR, email=persona259@example.com, active=true]
68;Producto_68;Marca_2;CAT2;72;1.12003004E7;1.344036048E7;;7;Proveedor [id=511, nombre=Nombre_511, apellido=Apellido_511, dni=78919881, domicilio=Domicilio [calle=Calle_71, altura=1752, piso=2, depto=O], tipoPersona=PROVEEDOR, email=persona511@example.com, active=true]
69;Producto_69;Marca_3;CAT3;81;1.12003004E7;1.344036048E7;;1;Proveedor [id=601, nombre=Nombre_601, apellido=Apellido_601, dni=86105087, domicilio=Domicilio [calle=Calle_17, altura=3714, piso=10, depto=H], tipoPersona=PROVEEDOR, email=persona601@example.com, active=false]
70;Producto_70;Marca_5;CAT1;69;1.12003004E7;1.344036048E7;;75;Proveedor [id=56, nombre=Nombre_56, apellido=Apellido_56, dni=28024723, domicilio=Domicilio [calle=Calle_71, altura=2107, piso=10, depto=P], tipoPersona=PROVEEDOR, email=persona56@example.com, active=true]
71;Producto_71;Marca_5;CAT1;91;1.12003004E7;1.344036048E7;;36;Proveedor [id=314, nombre=Nombre_314, apellido=Apellido_314, dni=17232882, domicilio=Domicilio [calle=Calle_83, altura=2033, piso=9, depto=I], tipoPersona=PROVEEDOR, email=persona314@example.com, active=true]
72;Producto_72;Marca_3;CAT3;72;1.12003004E7;1.344036048E7;;74;Proveedor [id=412, nombre=Nombre_412, apellido=Apellido_412, dni=02962767, domicilio=Domicilio [calle=Calle_73, altura=2072, piso=7, depto=M], tipoPersona=PROVEEDOR, email=persona412@example.com, active=true]
73;Producto_73;Marca_5;CAT1;85;1.12003004E7;1.344036048E7;;21;Proveedor [id=223, nombre=Nombre_223, apellido=Apellido_223, dni=82913500, domicilio=Domicilio [calle=Calle_54, altura=4553, piso=10, depto=K], tipoPersona=PROVEEDOR, email=persona223@example.com, active=true]
74;Producto_74;Marca_2;CAT2;18;1.12003004E7;1.344036048E7;;91;Proveedor [id=308, nombre=Nombre_308, apellido=Apellido_308, dni=83522223, domicilio=Domicilio [calle=Calle_20, altura=4503, piso=6, depto=E], tipoPersona=PROVEEDOR, email=persona308@example.com, active=true]
75;Producto_75;Marca_5;CAT1;73;1.12003004E7;1.344036048E7;;57;Proveedor [id=96, nombre=Nombre_96, apellido=Apellido_96, dni=51903540, domicilio=Domicilio [calle=Calle_55, altura=3048, piso=10, depto=D], tipoPersona=PROVEEDOR, email=persona96@example.com, active=false]
76;Producto_76;Marca_1;CAT1;75;1.12003004E7;1.344036048E7;;25;Proveedor [id=512, nombre=Nombre_512, apellido=Apellido_512, dni=30616316, domicilio=Domicilio [calle=Calle_83, altura=3356, piso=10, depto=E], tipoPersona=PROVEEDOR, email=persona512@example.com, active=true]
77;Producto_77;Marca_2;CAT2;80;1.12003004E7;1.344036048E7;;23;Proveedor [id=440, nombre=Nombre_440, apellido=Apellido_440, dni=83302352, domicilio=Domicilio [calle=Calle_21, altura=4110, piso=10, depto=P], tipoPersona=PROVEEDOR, email=persona440@example.com, active=true]
78;Producto_78;Marca_3;CAT2;86;1.12003004E7;1.344036048E7;;50;Proveedor [id=530, nombre=Nombre_530, apellido=Apellido_530, dni=80543760, domicilio=Domicilio [calle=Calle_61, altura=4345, piso=9, depto=M], tipoPersona=PROVEEDOR, email=persona530@example.com, active=true]
79;Producto_79;Marca_1;CAT1;34;1.12003004E7;1.344036048E7;;23;Proveedor [id=169, nombre=Nombre_169, apellido=Apellido_169, dni=04623682, domicilio=Domicilio [calle=Calle_52, altura=1396, piso=7, depto=R], tipoPersona=PROVEEDOR, email=persona169@example.com, active=true]
80;Producto_80;Marca_1;CAT3;63;1.12003004E7;1.344036048E7;;48;Proveedor [id=381, nombre=Nombre_381, apellido=Apellido_381, dni=59259834, domicilio=Domicilio [calle=Calle_32, altura=282, piso=6, depto=D], tipoPersona=PROVEEDOR, email=persona381@example.com, active=false]
81;Producto_81;Marca_5;CAT3;58;1.12003004E7;1.344036048E7;;65;Proveedor [id=138, nombre=Nombre_138, apellido=Apellido_138, dni=18287880, domicilio=Domicilio [calle=Calle_56, altura=4577, piso=7, depto=I], tipoPersona=PROVEEDOR, email=persona138@example.com, active=true]
82;Producto_82;Marca_1;CAT1;92;1.12003004E7;1.344036048E7;;27;Proveedor [id=575, nombre=Nombre_575, apellido=Apellido_575, dni=21550021, domicilio=Domicilio [calle=Calle_39, altura=4557, piso=2, depto=Q], tipoPersona=PROVEEDOR, email=persona575@example.com, active=true]
83;Producto_83;Marca_3;CAT1;54;1.12003004E7;1.344036048E7;;54;Proveedor [id=90, nombre=Nombre_90, apellido=Apellido_90, dni=29127853, domicilio=Domicilio [calle=Calle_17, altura=2093, piso=6, depto=G], tipoPersona=PROVEEDOR, email=persona90@example.com, active=false]
84;Producto_84;Marca_5;CAT1;52;1.12003004E7;1.344036048E7;;81;Proveedor [id=520, nombre=Nombre_520, apellido=Apellido_520, dni=74229845, domicilio=Domicilio [calle=Calle_95, altura=4021, piso=4, depto=F], tipoPersona=PROVEEDOR, email=persona520@example.com, active=true]
85;Producto_85;Marca_1;CAT2;15;1.12003004E7;1.344036048E7;;79;Proveedor [id=802, nombre=Nombre_802, apellido=Apellido_802, dni=11905471, domicilio=Domicilio [calle=Calle_99, altura=4382, piso=9, depto=Z], tipoPersona=PROVEEDOR, email=persona802@example.com, active=false]
86;Producto_86;Marca_1;CAT2;76;1.12003004E7;1.344036048E7;;19;Proveedor [id=351, nombre=Nombre_351, apellido=Apellido_351, dni=98612922, domicilio=Domicilio [calle=Calle_56, altura=4229, piso=8, depto=I], tipoPersona=PROVEEDOR, email=persona351@example.com, active=false]
87;Producto_87;Marca_4;CAT3;77;1.12003004E7;1.344036048E7;;73;Proveedor [id=947, nombre=Nombre_947, apellido=Apellido_947, dni=65197624, domicilio=Domicilio [calle=Calle_10, altura=412, piso=2, depto=M], tipoPersona=PROVEEDOR, email=persona947@example.com, active=false]
88;Producto_88;Marca_1;CAT2;23;1.12003004E7;1.344036048E7;;89;Proveedor [id=509, nombre=Nombre_509, apellido=Apellido_509, dni=91998565, domicilio=Domicilio [calle=Calle_69, altura=3621, piso=9, depto=E], tipoPersona=PROVEEDOR, email=persona509@example.com, active=true]
89;Producto_89;Marca_4;CAT3;45;1.12003004E7;1.344036048E7;;40;Proveedor [id=524, nombre=Nombre_524, apellido=Apellido_524, dni=10166792, domicilio=Domicilio [calle=Calle_44, altura=3160, piso=6, depto=D], tipoPersona=PROVEEDOR, email=persona524@example.com, active=true]
90;Producto_90;Marca_2;CAT3;89;1.12003004E7;1.344036048E7;;59;Proveedor [id=575, nombre=Nombre_575, apellido=Apellido_575, dni=21550021, domicilio=Domicilio [calle=Calle_39, altura=4557, piso=2, depto=Q], tipoPersona=PROVEEDOR, email=persona575@example.com, active=true]
91;Producto_91;Marca_2;CAT1;96;1.12003004E7;1.344036048E7;;24;Proveedor [id=143, nombre=Nombre_143, apellido=Apellido_143, dni=19118762, domicilio=Domicilio [calle=Calle_56, altura=4390, piso=5, depto=O], tipoPersona=PROVEEDOR, email=persona143@example.com, active=false]
92;Producto_92;Marca_2;CAT3;56;1.12003004E7;1.344036048E7;;6;Proveedor [id=10, nombre=Nombre_10, apellido=Apellido_10, dni=96230159, domicilio=Domicilio [calle=Calle_24, altura=1528, piso=10, depto=Y], tipoPersona=PROVEEDOR, email=persona10@example.com, active=true]
93;Producto_93;Marca_5;CAT2;22;1.12003004E7;1.344036048E7;;48;Proveedor [id=567, nombre=Nombre_567, apellido=Apellido_567, dni=63864921, domicilio=Domicilio [calle=Calle_14, altura=2830, piso=3, depto=Z], tipoPersona=PROVEEDOR, email=persona567@example.com, active=true]
94;Producto_94;Marca_5;CAT1;13;1.12003004E7;1.344036048E7;;26;Proveedor [id=584, nombre=Nombre_584, apellido=Apellido_584, dni=43368206, domicilio=Domicilio [calle=Calle_44, altura=1157, piso=7, depto=K], tipoPersona=PROVEEDOR, email=persona584@example.com, active=false]
95;Producto_95;Marca_1;CAT3;54;1.12003004E7;1.344036048E7;;51;Proveedor [id=671, nombre=Nombre_671, apellido=Apellido_671, dni=44668641, domicilio=Domicilio [calle=Calle_64, altura=4593, piso=9, depto=V], tipoPersona=PROVEEDOR, email=persona671@example.com, active=false]
